Moschettone SX
t1: 56:34:88:66:fc:a2
Moschettone DX
t2: AB:67:88:FC:10:b6
Sternale
t3: AB:67:88:FC:10:b6

PAN;PT1;PT2;AxAN;AyAN;AzAN;AxTM1;AyTM1;AzTM1;AxTR1;AyTR1;AzTR1;AxTM2;AyTM2;AzTM2;AxTR2;AyTR2;AzTR2;GxAN;GyAN;GzAN;GxTM1;GyTM1;GzTM1;GxTR1;GyTR1;GzTR1;GxTM2;GyTM2;GzTM2;GxTR2;GyTR2;GzTR2;TIMESTAMP
98635.150;98688.306;98654.893;142.740;861.991;475.373;-932.507;321.226;9.089;297.375;-953.674;-49.349;-956.236;323.849;8.662;305.427;-958.005;-22.509;-9502.500;2135.000;-3290.000;560.000;367.500;-455.000;472.500;770.000;-420.000;472.500;-1400.000;157.500;-1785.000;-315.000;-297.500;1719306608826;
98635.150;98688.081;98655.111;138.287;856.806;478.545;-915.793;375.882;7.930;332.877;-937.936;-44.835;-930.067;326.167;10.431;329.949;-933.361;-24.034;-7945.000;2082.500;-3605.000;-105.000;-542.500;525.000;-525.000;350.000;-840.000;402.500;-1732.500;35.000;-2100.000;-402.500;-227.500;1719306608856;
98635.225;98688.081;98655.111;136.640;875.472;494.283;-929.640;350.201;9.211;308.660;-958.615;-45.079;-939.705;335.805;9.211;322.507;-936.716;-24.400;-7175.000;1540.000;-3622.500;-157.500;-735.000;297.500;-595.000;280.000;-455.000;-227.500;-2450.000;560.000;-3080.000;-1120.000;-682.500;1719306608894;
98635.225;98688.116;98655.111;134.139;868.701;492.270;-910.364;367.891;8.357;323.544;-946.110;-46.482;-942.755;296.765;8.174;312.198;-943.975;-22.814;-6632.500;280.000;-3080.000;-367.500;-1820.000;-315.000;-1592.500;122.500;-17.500;-385.000;-2940.000;210.000;-3307.500;-1242.500;-297.500;1719306608931;
98635.225;98688.116;98654.862;143.350;850.584;477.386;-932.385;394.792;7.198;322.629;-950.624;-48.861;-954.894;321.958;8.479;315.614;-955.870;-26.535;-4515.000;-857.500;-3307.500;-420.000;-1942.500;-577.500;-1820.000;-17.500;192.500;-385.000;-3937.500;-175.000;-4305.000;-1242.500;192.500;1719306608954;
98635.225;98688.116;98654.862;138.592;854.488;478.484;-924.455;376.431;6.832;329.705;-932.690;-47.092;-937.265;392.352;6.283;339.831;-934.337;-31.720;-3727.500;-665.000;-3465.000;-752.500;-2047.500;245.000;-1907.500;-192.500;-350.000;-682.500;-4077.500;-542.500;-4445.000;-1575.000;542.500;1719306608969;
98635.320;98688.116;98654.862;141.825;858.880;473.543;-936.777;350.262;7.808;314.516;-949.404;-44.957;-926.346;392.596;7.320;347.578;-925.004;-33.855;-2887.500;-735.000;-3447.500;-805.000;-2082.500;280.000;-2117.500;-332.500;-297.500;-857.500;-4112.500;420.000;-4532.500;-1732.500;-490.000;1719306608977;
98635.320;98688.116;98654.862;134.261;865.651;465.186;-943.182;351.299;9.882;288.591;-967.643;-47.153;-957.090;316.468;6.710;309.636;-958.005;-29.890;-752.500;-2450.000;-3675.000;-630.000;-2432.500;-245.000;-2292.500;-140.000;157.500;-1190.000;-4130.000;1155.000;-4602.500;-1977.500;-1102.500;1719306609021;
98635.320;98688.116;98655.118;130.479;864.004;470.127;-930.677;347.883;9.516;314.272;-960.750;-50.203;-954.406;286.395;7.198;291.336;-956.480;-25.498;455.000;-4025.000;-3255.000;-630.000;-2572.500;-192.500;-2485.000;-105.000;262.500;-1277.500;-4235.000;822.500;-4690.000;-2065.000;-822.500;1719306609035;
98635.320;98688.116;98655.118;137.250;861.259;475.678;-900.238;394.060;7.747;345.443;-932.324;-50.142;-965.630;279.990;5.612;277.550;-963.617;-26.901;770.000;-4182.500;-2992.500;-647.500;-2625.000;-822.500;-2485.000;-157.500;560.000;-910.000;-4322.500;-17.500;-4707.500;-1785.000;0.000;1719306609052;
98635.169;98688.116;98655.118;152.317;878.095;470.005;-904.325;425.475;7.259;348.127;-929.457;-52.094;-940.986;299.815;3.782;316.712;-941.230;-35.441;2135.000;-3955.000;-2572.500;-980.000;-2537.500;262.500;-2520.000;-455.000;-175.000;-350.000;-4112.500;-192.500;-4480.000;-1190.000;297.500;1719306609076;
98635.169;98688.021;98654.846;141.703;896.273;460.855;-913.536;389.241;7.442;345.870;-932.385;-50.569;-929.518;336.171;2.318;335.927;-932.324;-33.123;2345.000;-4130.000;-2852.500;-1067.500;-2485.000;752.500;-2450.000;-490.000;-927.500;-525.000;-3097.500;1050.000;-3535.000;-1330.000;-1032.500;1719306609104;
98635.169;98688.021;98654.846;141.703;896.273;460.855;-939.644;323.117;10.797;292.617;-959.713;-47.397;-962.031;319.152;0.427;303.902;-964.044;-33.489;2345.000;-4130.000;-2852.500;-1260.000;-2555.000;437.500;-2520.000;-717.500;-717.500;-560.000;-2905.000;682.500;-3272.500;-1382.500;-717.500;1719306609112;
98635.151;98688.021;98654.846;150.975;896.334;454.328;-954.406;317.871;10.370;273.768;-972.096;-50.874;-956.114;306.403;0.854;298.168;-959.957;-34.892;1120.000;-4865.000;-2887.500;-1155.000;-2677.500;-17.500;-2572.500;-682.500;-210.000;-280.000;-2432.500;175.000;-2782.500;-1120.000;-227.500;1719306609136;
98635.151;98688.021;98654.846;150.975;896.334;454.328;-952.576;333.914;11.712;267.180;-969.412;-49.715;-958.310;319.457;1.586;292.007;-952.881;-33.428;1120.000;-4865.000;-2887.500;-735.000;-2747.500;-542.500;-2590.000;-262.500;367.500;70.000;-1872.500;367.500;-2520.000;-822.500;-227.500;1719306609142;
98635.151;98688.021;98654.846;149.328;887.672;455.121;-949.892;330.925;10.187;289.384;-968.070;-55.083;-972.950;301.950;0.122;289.323;-969.046;-35.929;752.500;-5110.000;-2712.500;-630.000;-2730.000;-280.000;-2660.000;-140.000;175.000;315.000;-1540.000;647.500;-1855.000;-385.000;-805.000;1719306609149;
98635.151;98687.834;98655.137;142.618;881.084;458.476;-932.690;355.386;9.577;287.859;-961.726;-59.414;-960.384;309.880;0.488;312.442;-944.585;-35.441;840.000;-4847.500;-2100.000;-612.500;-1925.000;70.000;-1802.500;-52.500;-332.500;822.500;-945.000;-490.000;-1505.000;-175.000;-420.000;1719306609173;
98635.151;98687.834;98655.137;175.314;900.909;454.877;-926.651;321.775;10.919;295.362;-965.874;-55.876;-950.685;359.046;0.305;324.459;-933.727;-38.064;735.000;-4567.500;-1750.000;-332.500;-1645.000;-35.000;-1645.000;87.500;-507.500;1015.000;35.000;262.500;-630.000;105.000;17.500;1719306609210;
98634.704;98687.834;98655.137;171.654;899.689;455.304;-943.853;361.120;9.699;307.623;-960.872;-55.571;-946.049;305.427;2.867;323.971;-941.657;-34.038;595.000;-3850.000;-2432.500;-210.000;-1522.500;-1032.500;-1382.500;227.500;910.000;1225.000;857.500;-87.500;542.500;472.500;17.500;1719306609225;
98634.704;98687.834;98654.892;179.279;878.522;459.757;-929.884;391.559;8.296;325.374;-944.402;-57.218;-940.437;338.855;3.904;307.318;-944.768;-36.478;-262.500;-3535.000;-2782.500;-122.500;-1155.000;52.500;-962.500;350.000;-542.500;1382.500;1032.500;-735.000;787.500;612.500;490.000;1719306609261;
98634.704;98688.153;98654.892;176.839;871.019;463.783;-927.261;401.319;7.869;305.549;-960.201;-60.695;-933.971;342.942;4.270;315.309;-939.217;-37.515;-297.500;-2695.000;-2905.000;175.000;-350.000;-420.000;-280.000;490.000;647.500;1592.500;1697.500;665.000;1312.500;910.000;-1137.500;1719306609277;
98634.704;98688.153;98654.892;170.495;870.714;465.735;-950.929;344.284;10.431;299.693;-958.371;-59.170;-960.445;312.137;3.538;292.251;-965.874;-36.356;-105.000;-2432.500;-2852.500;402.500;157.500;507.500;262.500;770.000;-822.500;1837.500;2152.500;787.500;1592.500;1067.500;-1277.500;1719306609292;
98635.022;98688.153;98654.892;190.625;876.631;474.153;-932.202;320.433;11.102;309.758;-964.654;-57.218;-935.191;359.351;7.747;318.420;-940.071;-35.868;1085.000;-647.500;-2660.000;472.500;315.000;122.500;455.000;892.500;-717.500;1960.000;2327.500;-367.500;1942.500;1120.000;315.000;1719306609330;
98635.022;98688.101;98654.421;163.419;876.326;482.693;-923.540;388.143;10.492;306.952;-949.892;-51.667;-959.835;296.582;7.930;306.769;-939.888;-35.868;822.500;-1382.500;-2555.000;560.000;402.500;-1102.500;612.500;892.500;857.500;1995.000;2642.500;770.000;2187.500;1225.000;-1155.000;1719306609345;
98635.022;98688.101;98654.421;163.419;876.326;482.693;-911.950;402.112;10.126;320.555;-940.193;-56.059;-957.090;290.116;9.028;299.815;-961.726;-29.158;822.500;-1382.500;-2555.000;577.500;542.500;-630.000;857.500;945.000;-17.500;2030.000;2660.000;262.500;2257.500;1242.500;-402.500;1719306609352;
98635.353;98688.101;98654.421;164.822;856.562;479.216;-924.760;358.924;9.577;315.126;-949.343;-55.388;-950.502;335.988;9.028;302.682;-943.670;-35.929;2047.500;-1155.000;-1907.500;647.500;840.000;402.500;1015.000;1015.000;-682.500;2135.000;2625.000;-542.500;2275.000;1260.000;122.500;1719306609374;
98635.353;98688.101;98654.421;160.491;859.307;478.118;-931.287;352.275;10.004;301.645;-955.199;-55.022;-946.598;340.563;12.688;313.418;-943.548;-33.855;3640.000;-1155.000;-1575.000;822.500;1120.000;-805.000;1312.500;1137.500;437.500;2240.000;2695.000;35.000;2292.500;1487.500;-647.500;1719306609396;
98635.353;98688.101;98654.421;161.467;872.605;469.334;-936.960;379.054;10.919;311.039;-948.184;-53.497;-948.489;324.703;10.370;317.566;-941.596;-34.099;4655.000;-630.000;-1487.500;1032.500;1242.500;-840.000;1610.000;1487.500;-70.000;2117.500;2607.500;35.000;2187.500;1365.000;-245.000;1719306609405;
98635.353;98688.182;98654.516;163.785;892.125;459.391;-929.518;360.144;10.248;322.446;-951.661;-54.839;-945.317;331.596;10.492;324.886;-936.533;-33.916;5057.500;-280.000;-1242.500;1172.500;1487.500;-70.000;1732.500;1522.500;-280.000;1977.500;2485.000;-262.500;2170.000;1242.500;-52.500;1719306609425;
98635.359;98688.182;98654.516;152.744;910.242;450.058;-942.206;354.898;10.004;302.560;-963.373;-53.436;-942.389;349.408;11.590;305.732;-939.644;-31.293;3692.500;-1487.500;-1382.500;1190.000;1907.500;350.000;2152.500;1522.500;-665.000;1837.500;2292.500;122.500;1802.500;1067.500;-735.000;1719306609456;
98635.359;98688.182;98654.850;151.829;887.184;443.592;-938.424;327.631;10.980;293.410;-962.641;-52.887;-954.345;315.126;11.651;300.120;-954.711;-24.156;1312.500;-2940.000;-245.000;1260.000;1960.000;245.000;2187.500;1627.500;-525.000;1225.000;1067.500;472.500;577.500;385.000;-612.500;1719306609509;
98635.359;98688.861;98654.850;151.280;891.637;443.714;-938.302;364.231;11.529;311.222;-951.966;-52.582;-953.491;309.209;11.895;301.401;-954.894;-25.620;1155.000;-2835.000;35.000;1330.000;1925.000;-945.000;2187.500;1627.500;647.500;1120.000;577.500;17.500;332.500;315.000;-350.000;1719306609517;
98635.472;98688.861;98654.850;155.855;901.275;453.352;-922.686;387.960;11.102;326.106;-944.829;-53.192;-955.992;314.577;12.566;305.610;-947.879;-29.707;2082.500;-3412.500;315.000;1330.000;1942.500;-892.500;2187.500;1627.500;490.000;1120.000;-17.500;192.500;-490.000;297.500;-385.000;1719306609554;
98635.472;98688.861;98654.894;164.700;899.140;452.864;-921.161;387.045;10.614;333.487;-943.487;-53.680;-943.304;323.788;11.224;316.895;-947.940;-25.864;2135.000;-3377.500;630.000;1312.500;2030.000;192.500;2240.000;1627.500;-630.000;927.500;-297.500;-280.000;-647.500;227.500;-52.500;1719306609569;
98635.472;98688.861;98654.894;180.926;896.456;448.472;-937.936;344.833;13.908;301.584;-959.774;-47.092;-941.230;353.495;9.272;323.239;-941.352;-33.855;2100.000;-1015.000;2397.500;1137.500;1942.500;-297.500;2100.000;1417.500;-52.500;822.500;-560.000;-455.000;-997.500;-35.000;35.000;1719306609606;
98635.212;98688.861;98654.894;185.806;890.905;437.248;-934.947;357.521;13.420;300.852;-953.857;-47.641;-946.659;336.354;10.797;321.897;-939.949;-33.306;2100.000;490.000;3482.500;1050.000;1487.500;-490.000;1802.500;1417.500;192.500;630.000;-752.500;595.000;-1137.500;-105.000;-595.000;1719306609644;
98635.212;98688.615;98654.894;185.806;890.905;437.248;-933.117;359.534;12.566;301.157;-955.931;-51.911;-948.489;316.529;10.004;303.780;-956.907;-28.365;2100.000;490.000;3482.500;1120.000;1452.500;-350.000;1610.000;1470.000;-52.500;525.000;-787.500;665.000;-1295.000;-280.000;-630.000;1719306609651;
98635.212;98688.615;98654.963;187.697;893.101;435.723;-932.324;355.752;14.213;307.684;-951.783;-51.850;-936.716;354.471;10.309;321.470;-933.483;-31.659;1802.500;1715.000;2940.000;1102.500;1225.000;-490.000;1575.000;1470.000;0.000;192.500;-1645.000;297.500;-1977.500;-612.500;-262.500;1719306609691;
98634.628;98688.615;98654.963;186.782;896.212;431.697;-922.599;393.938;14.701;324.581;-942.633;-52.216;-956.175;304.024;7.503;301.767;-952.759;-29.463;1627.500;1715.000;1907.500;752.500;787.500;-175.000;1032.500;1155.000;192.500;87.500;-1732.500;105.000;-2152.500;-752.500;-420.000;1719306609724;
98634.628;98688.615;98654.963;187.758;902.556;431.148;-918.248;370.941;14.945;313.723;-949.587;-52.460;-944.707;308.599;10.065;298.778;-949.648;-32.147;1102.500;1627.500;490.000;647.500;682.500;227.500;822.500;945.000;-525.000;210.000;-1907.500;35.000;-2275.000;-665.000;-157.500;1719306609727;
98634.628;98688.615;98654.963;184.403;904.813;434.808;-925.248;370.941;14.945;313.723;-949.587;-52.460;-944.707;308.599;10.065;298.778;-949.648;-32.147;1102.500;1627.500;490.000;647.500;682.500;227.500;822.500;945.000;-525.000;210.000;-1907.500;35.000;-2275.000;-665.000;-157.500;1719306609730;
98634.628;98688.690;98655.396;192.272;906.826;433.039;-937.326;344.650;16.714;304.512;-961.177;-49.471;-944.707;331.962;7.747;332.328;-927.139;-36.478;595.000;1400.000;-367.500;507.500;367.500;-157.500;577.500;857.500;-280.000;157.500;-2275.000;-157.500;-2590.000;-752.500;262.500;1719306609749;
98634.628;98688.690;98655.396;195.627;911.218;439.017;-931.287;354.593;15.982;315.675;-941.535;-47.824;-945.195;364.109;7.320;324.459;-944.097;-33.123;-105.000;2240.000;-1452.500;402.500;87.500;-630.000;52.500;682.500;560.000;0.000;-2117.500;-17.500;-2537.500;-805.000;17.500;1719306609765;
98634.628;98688.690;98655.396;195.627;911.218;439.017;-933.056;340.746;16.165;311.649;-954.040;-51.301;-947.940;315.126;6.100;318.420;-947.208;-32.086;-105.000;2240.000;-1452.500;-227.500;-927.500;122.500;-752.500;262.500;-490.000;-70.000;-2082.500;752.500;-2502.500;-875.000;-857.500;1719306609773;
98634.901;98688.810;98655.148;155.855;886.330;455.365;-930.982;362.279;16.409;311.222;-953.857;-47.702;-956.297;308.294;5.185;299.937;-951.722;-31.415;-1120.000;2782.500;-2362.500;-455.000;-1942.500;-437.500;-1872.500;35.000;245.000;192.500;-1802.500;420.000;-2170.000;-612.500;-542.500;1719306609824;
98634.973;98688.810;98655.148;151.951;879.864;457.073;-930.372;369.599;16.470;316.102;-950.807;-50.142;-957.700;299.388;6.649;300.547;-957.883;-35.807;1155.000;2345.000;-1645.000;-560.000;-2275.000;-455.000;-2187.500;-70.000;280.000;245.000;-1697.500;210.000;-2117.500;-560.000;-350.000;1719306609876;
98634.973;98688.722;98655.148;159.393;889.258;449.997;-925.004;364.536;13.664;310.551;-948.977;-53.009;-955.748;332.389;5.673;306.098;-955.443;-32.513;1837.500;2170.000;-2432.500;-1190.000;-3045.000;-280.000;-2957.500;-700.000;105.000;437.500;-1540.000;-437.500;-1925.000;-437.500;315.000;1719306609922;
98635.220;98688.722;98655.148;155.428;894.504;453.901;-930.555;356.484;12.932;302.865;-958.127;-53.680;-938.180;343.613;6.283;317.200;-936.594;-35.197;1557.500;2345.000;-2607.500;-1190.000;-3027.500;17.500;-3010.000;-665.000;17.500;402.500;-1487.500;-192.500;-1872.500;-385.000;70.000;1719306609930;
98635.220;98689.099;98654.902;149.023;880.169;448.960;-924.577;381.128;7.198;324.642;-941.474;-59.170;-937.631;339.282;7.198;329.461;-936.472;-36.722;507.500;577.500;-2887.500;87.500;-752.500;-157.500;-717.500;437.500;-35.000;437.500;-1225.000;175.000;-1627.500;-350.000;-332.500;1719306609981;
98635.104;98689.099;98654.902;148.413;879.071;456.463;-921.100;376.431;6.405;323.483;-947.513;-57.157;-942.755;322.080;6.771;313.906;-941.535;-35.990;1557.500;1085.000;-2380.000;105.000;-490.000;-157.500;-175.000;507.500;-70.000;455.000;-787.500;367.500;-1207.500;-350.000;-560.000;1719306610004;
98635.104;98689.156;98654.902;148.413;879.071;456.463;-925.492;370.026;6.649;316.529;-947.269;-55.693;-953.918;311.100;5.063;293.288;-952.088;-32.269;1557.500;1085.000;-2380.000;192.500;-52.500;-157.500;70.000;577.500;-105.000;630.000;-542.500;210.000;-892.500;-192.500;-437.500;1719306610011;
98635.104;98689.156;98654.902;150.426;887.123;459.757;-932.812;362.340;7.381;303.109;-957.334;-58.987;-956.968;302.316;6.161;295.301;-955.565;-33.367;1855.000;1032.500;-1627.500;280.000;140.000;-70.000;437.500;752.500;-227.500;735.000;-455.000;210.000;-875.000;-35.000;-402.500;1719306610026;
98635.104;98689.156;98654.848;145.180;895.297;456.036;-937.570;347.090;8.540;297.619;-956.053;-57.523;-952.820;308.599;8.540;300.730;-953.125;-35.563;665.000;1260.000;-1190.000;560.000;595.000;-140.000;700.000;910.000;-210.000;1155.000;665.000;315.000;297.500;367.500;-525.000;1719306610082;
98634.762;98689.156;98654.848;145.851;890.295;444.080;-931.714;349.225;8.052;302.987;-953.186;-54.290;-943.365;341.051;6.649;323.361;-943.121;-35.014;1102.500;140.000;-315.000;840.000;910.000;-595.000;1102.500;1190.000;262.500;1522.500;1207.500;175.000;840.000;752.500;-472.500;1719306610124;
98634.762;98689.156;98654.848;145.851;890.295;444.080;-931.409;372.100;8.479;311.344;-953.613;-55.754;-944.036;334.402;7.503;319.091;-941.352;-32.147;1102.500;140.000;-315.000;997.500;1015.000;-770.000;1260.000;1277.500;455.000;1452.500;1330.000;192.500;945.000;665.000;-507.500;1719306610131;
98634.762;98689.156;98654.437;145.729;905.423;446.764;-920.551;383.507;8.967;328.363;-939.705;-60.695;-944.280;326.289;8.418;312.076;-944.402;-32.818;262.500;-87.500;-17.500;1207.500;1470.000;-297.500;1627.500;1487.500;-35.000;1435.000;1312.500;140.000;927.500;682.500;-437.500;1719306610146;
98634.762;98688.901;98654.437;147.071;905.789;447.374;-928.481;377.224;9.638;324.947;-947.879;-56.974;-946.720;327.326;6.649;312.686;-946.537;-34.587;-87.500;-122.500;0.000;1172.500;1732.500;-245.000;1925.000;1487.500;-122.500;1452.500;1347.500;175.000;945.000;630.000;-472.500;1719306610154;
98634.762;98688.901;98654.437;147.071;905.789;447.374;-928.481;368.989;9.211;314.394;-948.184;-52.826;-955.077;322.446;6.649;301.279;-951.173;-33.855;-87.500;-122.500;0.000;1225.000;1942.500;-245.000;2152.500;1522.500;-122.500;1540.000;1452.500;245.000;1032.500;700.000;-647.500;1719306610162;
98634.595;98688.901;98654.437;147.437;890.966;445.849;-932.446;367.586;10.248;313.174;-951.783;-55.693;-955.199;321.592;7.381;309.270;-950.929;-31.964;-1137.500;140.000;472.500;1207.500;2012.500;-245.000;2135.000;1522.500;-87.500;1627.500;1435.000;-105.000;1067.500;857.500;-157.500;1719306610198;
98634.595;98688.901;98654.757;158.356;895.785;450.302;-935.374;365.512;10.492;306.891;-955.931;-57.340;-949.160;338.855;9.394;314.455;-947.940;-31.598;-962.500;332.500;455.000;1330.000;2205.000;-192.500;2362.500;1610.000;-140.000;1610.000;1435.000;-70.000;1050.000;822.500;-315.000;1719306610215;
98634.595;98688.901;98654.757;158.356;895.785;450.302;-933.361;356.911;10.492;303.231;-954.040;-54.717;-942.572;335.073;9.394;317.017;-940.681;-29.890;-962.500;332.500;455.000;1365.000;2275.000;-105.000;2520.000;1715.000;-262.500;1540.000;1400.000;175.000;945.000;735.000;-560.000;1719306610221;
98635.103;98689.168;98654.757;152.439;903.105;457.988;-934.825;355.081;13.054;306.830;-957.700;-54.900;-955.199;326.655;10.065;307.562;-949.587;-30.317;-1242.500;437.500;-332.500;1470.000;2310.000;-455.000;2625.000;1767.500;175.000;1470.000;1102.500;-175.000;787.500;665.000;-175.000;1719306610244;
98635.103;98689.168;98654.757;148.596;894.504;453.657;-925.736;376.309;11.834;315.431;-946.171;-55.205;-944.280;331.413;9.699;312.381;-944.158;-31.781;-1522.500;245.000;-542.500;1522.500;2310.000;-595.000;2572.500;1785.000;245.000;1400.000;1032.500;-17.500;612.500;577.500;-350.000;1719306610265;
98635.103;98689.168;98654.892;138.470;882.487;455.731;-927.932;377.468;13.115;318.420;-947.330;-52.521;-943.487;345.199;9.272;319.823;-938.668;-30.866;-1767.500;17.500;-17.500;1452.500;2327.500;-385.000;2555.000;1750.000;-17.500;1225.000;700.000;-35.000;332.500;455.000;-192.500;1719306610304;
98635.103;98689.168;98654.892;138.470;882.487;455.731;-929.152;351.787;14.274;312.259;-950.990;-52.643;-942.877;340.746;9.882;320.067;-939.156;-30.866;-1767.500;17.500;-17.500;1365.000;2170.000;-262.500;2327.500;1645.000;-17.500;1190.000;630.000;262.500;210.000;367.500;-542.500;1719306610311;
98634.964;98688.836;98654.892;156.343;886.452;444.202;-927.017;370.819;14.823;308.111;-957.944;-52.826;-951.478;308.050;9.516;302.255;-948.977;-26.474;-1837.500;-437.500;507.500;1225.000;1942.500;-595.000;2240.000;1575.000;280.000;997.500;332.500;245.000;-87.500;210.000;-420.000;1719306610364;
98634.964;98688.836;98654.810;154.635;888.404;445.849;-927.017;383.873;16.531;320.738;-945.988;-52.826;-954.223;316.834;7.930;300.730;-949.099;-28.853;-1645.000;-805.000;122.500;857.500;1155.000;-350.000;1382.500;1242.500;140.000;927.500;17.500;-35.000;-455.000;192.500;-192.500;1719306610386;
98634.964;98688.836;98654.810;155.855;890.600;443.836;-929.518;363.682;16.775;317.261;-947.330;-51.423;-953.613;313.845;9.150;299.449;-953.125;-32.635;-1662.500;-945.000;-87.500;595.000;770.000;0.000;1067.500;1015.000;-332.500;1050.000;-157.500;157.500;-525.000;210.000;-297.500;1719306610402;
98635.150;98688.711;98654.810;157.258;897.981;447.740;-934.276;353.129;17.324;307.989;-955.199;-52.033;-940.925;346.724;9.882;327.143;-940.193;-31.476;-2625.000;-945.000;-1067.500;507.500;577.500;-52.500;805.000;927.500;-297.500;805.000;-490.000;105.000;-927.500;-52.500;-367.500;1719306610439;
98635.185;98688.948;98655.127;154.269;891.759;455.182;-932.202;358.863;14.762;310.429;-951.905;-51.606;-943.670;332.023;9.394;321.226;-940.864;-30.378;-3080.000;-1312.500;-595.000;-630.000;-1785.000;0.000;-1890.000;-210.000;-87.500;577.500;-665.000;385.000;-1032.500;-175.000;-507.500;1719306610505;
98635.185;98688.948;98655.127;157.929;897.188;455.548;-932.202;363.743;14.213;306.525;-953.552;-52.399;-951.966;312.686;10.004;306.220;-948.611;-32.086;-2870.000;-1190.000;-262.500;-735.000;-2135.000;-262.500;-2030.000;-227.500;35.000;402.500;-1295.000;210.000;-1697.500;-402.500;-420.000;1719306610528;
98635.185;98688.948;98654.975;164.334;897.859;454.694;-932.202;354.959;14.518;308.172;-953.369;-53.741;-951.173;328.241;9.943;317.383;-945.561;-32.757;-3010.000;-525.000;-122.500;-752.500;-2292.500;-70.000;-2205.000;-227.500;-140.000;245.000;-1715.000;17.500;-2100.000;-525.000;-192.500;1719306610559;
98635.091;98688.779;98654.975;162.138;896.273;454.938;-932.568;354.288;13.603;305.183;-953.125;-52.582;-944.158;333.975;8.845;319.579;-940.559;-32.391;-2975.000;-455.000;-192.500;-770.000;-2327.500;-245.000;-2240.000;-262.500;35.000;192.500;-1820.000;-17.500;-2275.000;-647.500;-17.500;1719306610565;
98635.091;98688.779;98654.975;160.491;892.552;456.829;-933.910;367.586;13.237;310.673;-953.979;-52.521;-941.047;333.121;7.564;308.965;-947.452;-34.587;-2975.000;-385.000;-280.000;-787.500;-2467.500;-350.000;-2450.000;-280.000;140.000;87.500;-1925.000;262.500;-2292.500;-717.500;-367.500;1719306610573;
98635.091;98688.779;98654.895;159.820;886.696;456.768;-927.017;366.610;12.444;316.590;-948.611;-53.924;-953.003;312.808;6.771;304.695;-951.966;-32.330;-3062.500;-17.500;-210.000;-805.000;-2590.000;-262.500;-2502.500;-315.000;70.000;227.500;-1750.000;-35.000;-2170.000;-630.000;-157.500;1719306610604;
98635.091;98688.779;98654.895;159.820;886.696;456.768;-928.054;369.233;11.651;320.189;-947.940;-52.338;-950.868;326.655;7.991;303.780;-948.184;-32.513;-3062.500;-17.500;-210.000;-892.500;-2607.500;-350.000;-2502.500;-402.500;210.000;262.500;-1715.000;-87.500;-2135.000;-542.500;17.500;1719306610611;
98635.091;98688.044;98654.895;155.977;878.095;458.720;-925.736;373.625;9.943;319.396;-943.853;-53.802;-940.376;335.927;6.344;322.751;-942.572;-34.831;-3237.500;-105.000;17.500;-962.500;-2590.000;-157.500;-2502.500;-420.000;-70.000;297.500;-1627.500;52.500;-2082.500;-507.500;-175.000;1719306610641;
98635.028;98688.044;98654.895;160.491;881.572;455.121;-931.348;369.233;9.943;306.952;-954.345;-56.547;-941.901;333.609;5.978;318.115;-940.925;-35.441;-3325.000;-402.500;490.000;-910.000;-2502.500;-87.500;-2397.500;-367.500;-87.500;175.000;-1592.500;297.500;-2030.000;-612.500;-437.500;1719306610664;
98635.028;98688.044;98654.463;160.491;881.572;455.121;-936.838;345.016;10.431;303.597;-958.615;-53.314;-948.916;326.533;5.612;303.597;-948.794;-34.160;-3325.000;-402.500;490.000;-857.500;-2310.000;-17.500;-2170.000;-280.000;-140.000;192.500;-1470.000;332.500;-1732.500;-525.000;-507.500;1719306610671;
98635.028;98688.044;98654.463;162.565;902.251;472.323;-933.300;361.669;10.126;305.732;-956.724;-54.412;-957.517;306.464;6.222;298.961;-955.382;-35.136;-4515.000;87.500;297.500;-647.500;-2205.000;-525.000;-2135.000;-245.000;210.000;437.500;-1190.000;490.000;-1610.000;-437.500;-630.000;1719306610694;
98635.028;98688.044;98654.463;162.565;902.251;472.323;-931.409;371.246;10.553;319.091;-951.173;-56.181;-956.602;298.229;6.344;301.706;-951.356;-32.147;-4515.000;87.500;297.500;-577.500;-2135.000;-455.000;-1925.000;-87.500;192.500;542.500;-1032.500;315.000;-1365.000;-192.500;-140.000;1719306610701;
98635.028;98688.044;98654.463;144.143;886.086;469.212;-923.418;378.749;9.882;325.069;-943.853;-55.937;-953.796;326.838;6.710;306.647;-952.393;-33.428;-4777.500;-70.000;227.500;-542.500;-1907.500;-367.500;-1802.500;-87.500;140.000;752.500;-945.000;-315.000;-1277.500;-122.500;105.000;1719306610716;
98634.633;98687.877;98654.463;158.966;872.727;472.018;-928.969;367.281;8.540;317.322;-944.524;-57.462;-944.463;347.456;6.771;322.629;-940.681;-34.221;-4287.500;-1155.000;1067.500;-577.500;-1627.500;-17.500;-1592.500;-122.500;-175.000;717.500;-630.000;-105.000;-1085.000;-87.500;-17.500;1719306610746;
98634.772;98687.877;98654.616;168.055;886.940;466.955;-932.202;362.157;8.967;299.632;-955.992;-57.401;-948.672;331.230;6.832;311.283;-947.635;-35.441;-2887.500;-385.000;682.500;-437.500;-1417.500;-17.500;-1155.000;105.000;-227.500;980.000;122.500;70.000;-297.500;227.500;-245.000;1719306610814;
