Moschettone SX
t1: 56:34:88:66:fc:a2
Moschettone DX
t2: AB:67:88:FC:10:b6
Sternale
t3: AB:67:88:FC:10:b6

PAN;PT1;PT2;AxAN;AyAN;AzAN;AxTM1;AyTM1;AzTM1;AxTR1;AyTR1;AzTR1;AxTM2;AyTM2;AzTM2;AxTR2;AyTR2;AzTR2;GxAN;GyAN;GzAN;GxTM1;GyTM1;GzTM1;GxTR1;GyTR1;GzTR1;GxTM2;GyTM2;GzTM2;GxTR2;GyTR2;GzTR2;TIMESTAMP
98597.858;98657.417;98621.116;260.470;649.284;703.208;-144.875;-772.931;891.637;-905.545;31.720;-119.865;-683.688;-464.210;888.282;-90.402;-417.362;269.437;-262.500;1085.000;-9257.500;-18970.000;-142397.500;63227.500;-162627.500;-2940.000;-54355.000;-110775.000;-94377.500;83685.000;-103005.000;51100.000;30117.500;1719308568860;
98597.858;98657.417;98621.116;306.464;668.011;716.384;-218.563;-755.790;873.703;-911.828;27.999;-146.461;-754.326;-426.756;830.088;-90.402;-417.362;269.437;9292.500;14402.500;647.500;-13895.000;-180477.500;67690.000;-182280.000;210.000;-55282.500;-141680.000;-159285.000;90825.000;-103005.000;51100.000;30117.500;1719308568898;
98597.858;98657.417;98621.116;304.756;670.573;708.027;-271.877;-752.130;858.819;-934.825;37.942;-240.584;-826.489;-358.924;857.599;-90.402;-417.362;269.437;10587.500;17762.500;2922.500;-13807.500;-197960.000;70857.500;-217560.000;1452.500;-59657.500;-159722.500;-171955.000;94937.500;-103005.000;51100.000;30117.500;1719308568905;
98597.858;98657.328;98621.296;313.479;674.355;689.361;-692.411;-668.072;515.633;-143.289;-171.532;-1504.504;-777.201;-279.563;826.489;-90.402;-417.362;269.437;12040.000;20772.500;4882.500;-48370.000;-242182.500;79292.500;-248080.000;-34230.000;-75757.500;-168437.500;-170940.000;93030.000;-103005.000;51100.000;30117.500;1719308568920;
98597.958;98657.328;98621.296;306.159;727.669;624.823;-318.603;-561.261;330.742;-929.640;-98.515;-1134.112;-918.050;-418.521;454.938;-90.402;-417.362;269.437;15977.500;34125.000;10080.000;-21332.500;-96127.500;9747.500;-104842.500;-4567.500;-1907.500;-177782.500;-116672.500;80972.500;-103005.000;51100.000;30117.500;1719308568950;
98597.958;98657.328;98621.296;222.040;789.401;589.931;-246.928;-731.512;482.998;-884.378;-90.463;-843.386;-751.337;-726.937;397.598;-90.402;-417.362;269.437;15697.500;37520.000;12477.500;45237.500;-55282.500;7805.000;-52395.000;51047.500;-437.500;-31850.000;-76580.000;19180.000;-103005.000;51100.000;30117.500;1719308568973;
98597.958;98657.328;98621.296;222.040;789.401;589.931;-231.739;-802.089;482.205;-869.982;-97.722;-731.207;-534.909;-476.044;423.950;-90.402;-417.362;269.437;15697.500;37520.000;12477.500;50207.500;-42542.500;9275.000;-39410.000;54022.500;-1242.500;10027.500;-67935.000;1645.000;-103005.000;51100.000;30117.500;1719308568984;
98598.037;98656.908;98620.872;225.578;774.090;543.327;-165.859;-725.656;419.619;-849.547;-66.795;-406.138;-514.413;-494.771;496.174;-90.402;-417.362;269.437;15715.000;30572.500;12635.000;35770.000;-28525.000;12670.000;-26565.000;37800.000;-8085.000;14665.000;-60777.500;9520.000;-103005.000;51100.000;30117.500;1719308569018;
98598.037;98656.908;98620.872;211.121;806.481;540.338;-105.591;-723.094;398.452;-834.846;-25.559;-254.431;-595.909;-580.964;421.693;-90.402;-417.362;269.437;16275.000;28910.000;11882.500;30992.500;-26670.000;15505.000;-25865.000;33565.000;-11882.500;10552.500;-43627.500;15802.500;-103005.000;51100.000;30117.500;1719308569039;
98597.893;98656.801;98620.872;166.652;889.746;545.157;-97.356;-927.993;347.090;-866.932;20.679;-611.647;-550.952;-575.108;378.627;-90.402;-417.362;269.437;8767.500;19845.000;10237.500;19460.000;-29925.000;21157.500;-26705.000;19425.000;-17797.500;8400.000;-43102.500;14175.000;-103005.000;51100.000;30117.500;1719308569084;
98597.893;98656.801;98620.872;165.005;852.109;534.970;-75.152;-895.114;331.352;-831.857;77.470;-815.021;-532.896;-601.338;316.590;-90.402;-417.362;269.437;210.000;12897.500;9817.500;-490.000;1557.500;14700.000;7700.000;-2415.000;-14210.000;8610.000;-51292.500;15277.500;-103005.000;51100.000;30117.500;1719308569114;
98597.893;98656.801;98620.872;172.996;832.406;563.884;-2.562;-881.816;376.492;-834.480;113.033;-732.000;-577.487;-659.837;367.464;-90.402;-417.362;269.437;-5600.000;5845.000;8610.000;-7962.500;29627.500;8592.500;22627.500;-7542.500;-12162.500;2362.500;-51555.000;16730.000;-103005.000;51100.000;30117.500;1719308569137;
98597.893;98656.801;98620.576;166.286;831.247;574.315;22.204;-865.712;416.630;-861.869;162.077;-682.041;-572.607;-669.170;378.566;-90.402;-417.362;269.437;-7122.500;3517.500;7927.500;-6895.000;40932.500;6247.500;46305.000;-7857.500;-8907.500;-1837.500;-45360.000;16082.500;-103005.000;51100.000;30117.500;1719308569145;
98598.430;98656.393;98620.576;160.308;817.766;579.378;34.831;-884.622;535.336;-868.640;159.881;-644.343;-600.240;-702.415;356.545;-90.402;-417.362;269.437;-9905.000;-1750.000;6072.500;-5302.500;58082.500;3447.500;55125.000;-7647.500;-8137.500;-3937.500;-25270.000;13720.000;-103005.000;51100.000;30117.500;1719308569168;
98598.430;98656.393;98620.576;189.893;791.048;585.722;55.510;-858.514;676.063;-884.927;162.077;-575.474;-582.306;-704.123;324.398;-90.402;-417.362;269.437;-13300.000;-12145.000;2152.500;-4847.500;66307.500;1190.000;65695.000;-7787.500;-6072.500;-910.000;-13020.000;9520.000;-103005.000;51100.000;30117.500;1719308569204;
98598.430;98656.393;98620.576;191.418;786.900;584.197;86.986;-880.169;695.278;-905.850;192.760;-593.835;-520.940;-754.631;351.787;-90.402;-417.362;269.437;-13807.500;-14402.500;1365.000;-245.000;65345.000;857.500;65485.000;-3815.000;-5495.000;12862.500;14070.000;2520.000;-103005.000;51100.000;30117.500;1719308569213;
98598.705;98656.393;98620.569;200.934;773.419;588.955;94.550;-873.276;696.498;-889.746;207.156;-618.784;-492.819;-786.412;457.683;-90.402;-417.362;269.437;-15942.500;-20650.000;-385.000;3290.000;65345.000;52.500;65607.500;-385.000;-4690.000;32147.500;44940.000;-3762.500;-103005.000;51100.000;30117.500;1719308569243;
98598.705;98656.118;98620.569;275.842;750.910;598.410;60.268;-812.703;699.487;-810.995;176.412;-653.249;-471.957;-740.540;565.043;-90.402;-417.362;269.437;-18252.500;-29120.000;-1925.000;9537.500;66937.500;-2257.500;67725.000;5985.000;-2170.000;40985.000;53812.500;-8015.000;-103005.000;51100.000;30117.500;1719308569302;
98599.196;98656.118;98620.569;297.741;733.586;631.106;-95.465;-864.431;634.583;-723.826;19.825;-675.636;-465.918;-737.856;627.873;-90.402;-417.362;269.437;-18882.500;-26057.500;-245.000;17640.000;74007.500;-15907.500;76125.000;13230.000;11235.000;45377.500;53462.500;-8382.500;-103005.000;51100.000;30117.500;1719308569324;
98599.196;98656.118;98620.569;288.957;730.597;629.520;-152.805;-861.198;619.150;-718.519;-29.585;-676.002;-458.232;-757.254;667.279;-90.402;-417.362;269.437;-15767.500;-28927.500;-3360.000;25882.500;80552.500;-28507.500;84245.000;20580.000;24045.000;46637.500;49682.500;-10937.500;-103005.000;51100.000;30117.500;1719308569355;
98599.196;98656.118;98620.569;299.815;735.965;631.228;-172.752;-865.651;620.919;-718.397;-44.408;-678.381;-437.065;-747.860;677.771;-90.402;-417.362;269.437;-15295.000;-27702.500;-3570.000;29995.000;84000.000;-34895.000;88497.500;24237.500;30502.500;47862.500;47390.000;-11515.000;-103005.000;51100.000;30117.500;1719308569362;
98599.196;98656.230;98620.251;299.815;735.965;631.228;-240.584;-852.963;609.756;-723.277;-71.553;-691.801;-485.865;-678.015;671.549;-90.402;-417.362;269.437;-15295.000;-27702.500;-3570.000;40530.000;99050.000;-60900.000;101710.000;31902.500;50400.000;53777.500;46637.500;-19145.000;-103005.000;51100.000;30117.500;1719308569370;
98599.185;98656.230;98620.251;316.224;721.081;631.228;-251.869;-830.027;615.490;-739.869;-78.690;-694.119;-578.463;-625.128;612.135;-90.402;-417.362;269.437;-12477.500;-23152.500;-4427.500;40635.000;102900.000;-66412.500;110460.000;31850.000;61740.000;64575.000;46077.500;-32270.000;-103005.000;51100.000;30117.500;1719308569422;
98599.185;98656.367;98620.251;336.903;710.467;647.271;-285.175;-736.148;621.529;-804.773;-61.488;-687.775;-628.910;-623.725;607.377;-90.402;-417.362;269.437;-11777.500;-22260.000;-4200.000;35490.000;119577.500;-78872.500;128012.500;24867.500;71907.500;68512.500;47792.500;-35997.500;-103005.000;51100.000;30117.500;1719308569444;
98599.185;98656.367;98620.179;336.537;697.901;639.402;-336.415;-703.513;628.056;-830.454;-108.763;-660.752;-662.094;-493.978;637.877;-90.402;-417.362;269.437;-10955.000;-21122.500;-4550.000;26127.500;129272.500;-76685.000;137007.500;14297.500;67900.000;92277.500;61915.000;-74690.000;-103005.000;51100.000;30117.500;1719308569460;
98598.811;98656.236;98620.179;386.801;688.629;669.597;-264.191;-644.831;536.373;-763.598;-48.007;-399.794;-642.757;-462.624;639.890;-90.402;-417.362;269.437;-4690.000;-14700.000;-3780.000;5652.500;140490.000;-56402.500;144252.500;-4147.500;45150.000;93502.500;64435.000;-78592.500;-103005.000;51100.000;30117.500;1719308569520;
98598.811;98656.236;98620.179;395.402;695.949;638.670;-211.243;-557.357;316.956;-714.188;-13.298;-355.081;-618.479;-451.644;636.779;-90.402;-417.362;269.437;-3447.500;-8557.500;-2362.500;19110.000;136885.000;-51012.500;140927.500;17062.500;42980.000;96040.000;69405.000;-83002.500;-103005.000;51100.000;30117.500;1719308569535;
98598.565;98656.650;98620.368;332.023;685.701;678.503;-309.575;-652.395;1015.711;-646.295;-326.228;-68.869;-619.089;-437.797;639.768;-90.402;-417.362;269.437;-997.500;3920.000;4515.000;-78312.500;39882.500;-44800.000;39970.000;-81602.500;36277.500;96880.000;73867.500;-83562.500;-103005.000;51100.000;30117.500;1719308569594;
98598.565;98656.650;98620.368;347.395;671.427;671.793;-340.075;-729.621;808.799;-688.385;-350.201;-68.015;-634.705;-380.823;656.970;-90.402;-417.362;269.437;2310.000;7017.500;8085.000;-64785.000;16117.500;-46812.500;15837.500;-68740.000;40162.500;95830.000;87780.000;-81410.000;-103005.000;51100.000;30117.500;1719308569633;
98598.565;98656.783;98620.368;347.395;671.427;671.793;-368.196;-836.554;497.516;-842.715;-316.895;-142.252;-637.572;-376.248;622.566;-90.402;-417.362;269.437;2310.000;7017.500;8085.000;1837.500;-26057.500;-58590.000;-23240.000;-315.000;59027.500;96495.000;92522.500;-78330.000;-103005.000;51100.000;30117.500;1719308569640;
98598.515;98656.783;98620.645;361.303;684.908;654.835;-294.325;-810.141;564.677;-995.520;-201.483;-296.643;-626.165;-356.911;619.821;-90.402;-417.362;269.437;5057.500;10185.000;9730.000;34317.500;-40565.000;-59325.000;-35682.500;33565.000;63000.000;94622.500;106207.500;-68722.500;-103005.000;51100.000;30117.500;1719308569655;
98598.515;98656.783;98620.719;347.517;718.763;629.581;-252.723;-830.271;554.246;-1069.452;-138.226;-382.348;-604.144;-498.553;660.081;-90.402;-417.362;269.437;8627.500;19635.000;15872.500;36715.000;-46200.000;-55055.000;-41422.500;36225.000;59045.000;-31360.000;-28525.000;-54425.000;-103005.000;51100.000;30117.500;1719308569710;
98598.308;98656.783;98620.719;330.315;727.303;629.947;-252.662;-859.185;607.072;-1179.191;-118.401;-505.141;-556.564;-505.263;710.955;-90.402;-417.362;269.437;9485.000;20527.500;16450.000;20177.500;-53410.000;-39882.500;-50750.000;19512.500;42875.000;-33232.500;-35437.500;-40565.000;-103005.000;51100.000;30117.500;1719308569730;
98598.308;98656.783;98620.719;328.973;732.793;627.873;-279.563;-829.539;560.834;-1193.099;-142.801;-551.745;-553.636;-494.405;672.342;-90.402;-417.362;269.437;9677.500;21140.000;16660.000;8120.000;-54425.000;-30852.500;-52797.500;7805.000;32900.000;-38902.500;-35840.000;-31010.000;-103005.000;51100.000;30117.500;1719308569742;
98598.308;98657.083;98620.764;309.819;752.557;613.416;-238.388;-746.945;591.151;-929.396;-120.414;-568.703;-579.134;-524.478;608.170;-90.402;-417.362;269.437;8155.000;15855.000;11532.500;-21752.500;-36277.500;34177.500;-38412.500;-16047.500;-34352.500;-45937.500;-29890.000;-10167.500;-103005.000;51100.000;30117.500;1719308569790;
98598.317;98656.909;98620.764;301.889;753.289;609.939;-180.438;-786.412;621.895;-778.116;-82.106;-585.661;-598.654;-546.133;601.643;-90.402;-417.362;269.437;7630.000;12915.000;8627.500;-8680.000;-32812.500;38937.500;-34825.000;-3202.500;-36785.000;-45377.500;-21612.500;8960.000;-103005.000;51100.000;30117.500;1719308569804;
98598.317;98656.909;98620.764;299.876;759.938;610.915;-151.890;-809.287;588.528;-702.415;-64.172;-594.323;-598.227;-540.643;596.458;-90.402;-417.362;269.437;6212.500;7787.500;4130.000;-1680.000;-29592.500;30782.500;-30240.000;2677.500;-26740.000;-43540.000;-18462.500;16852.500;-103005.000;51100.000;30117.500;1719308569835;
98598.317;98656.909;98620.764;278.099;755.546;607.499;-136.152;-808.433;541.863;-694.973;-59.109;-587.796;-573.827;-501.359;595.055;-90.402;-417.362;269.437;4007.500;3307.500;-70.000;4095.000;-25147.500;21857.500;-27440.000;5127.500;-22102.500;-37205.000;-17780.000;30485.000;-103005.000;51100.000;30117.500;1719308569858;
98598.217;98656.909;98620.764;285.480;753.350;607.255;-131.577;-846.314;510.326;-710.711;-49.654;-582.428;-578.219;-511.424;601.399;-90.402;-417.362;269.437;3640.000;472.500;-2572.500;8907.500;-18935.000;12162.500;-20475.000;9590.000;-12477.500;-32707.500;-18725.000;35892.500;-103005.000;51100.000;30117.500;1719308569872;
98598.217;98656.857;98620.764;289.140;743.468;602.070;-133.285;-869.067;500.749;-734.989;-45.933;-590.724;-577.121;-549.427;628.300;-90.402;-417.362;269.437;3272.500;-175.000;-3587.500;8872.500;-14962.500;7332.500;-16362.500;10045.000;-7647.500;-24115.000;-21175.000;41632.500;-103005.000;51100.000;30117.500;1719308569889;
98598.217;98656.857;98620.968;291.946;742.797;607.804;-132.858;-881.999;485.316;-781.166;-45.689;-588.162;-574.437;-562.054;648.369;-90.402;-417.362;269.437;2117.500;-1977.500;-4375.000;4252.500;-6072.500;-1225.000;-7052.500;5845.000;612.500;-21262.500;-22435.000;41650.000;-103005.000;51100.000;30117.500;1719308569903;
98598.217;98656.857;98620.968;296.521;746.396;611.342;-122.183;-837.042;532.469;-842.044;-40.626;-528.809;-572.546;-575.047;640.866;-90.402;-417.362;269.437;385.000;-3780.000;-4322.500;-8505.000;8522.500;-10850.000;10360.000;-9887.500;10307.500;-15785.000;-24657.500;37117.500;-103005.000;51100.000;30117.500;1719308569924;
98598.217;98657.110;98620.968;303.475;750.727;612.562;-139.873;-816.058;549.488;-854.061;-50.630;-528.931;-575.718;-587.674;632.326;-90.402;-417.362;269.437;-997.500;-5162.500;-4725.000;-9712.500;11882.500;-12460.000;11917.500;-10325.000;10797.500;-13685.000;-24797.500;33355.000;-103005.000;51100.000;30117.500;1719308569949;
98598.045;98657.110;98620.968;322.324;744.078;620.431;-191.601;-823.195;586.271;-888.404;-110.105;-493.124;-560.529;-598.105;581.208;-90.402;-417.362;269.437;-3395.000;-6020.000;-5197.500;-6317.500;16345.000;-10972.500;16852.500;-6755.000;9082.500;-9975.000;-21822.500;23817.500;-103005.000;51100.000;30117.500;1719308569984;
98598.045;98657.110;98620.968;327.692;742.248;622.200;-185.928;-813.252;606.096;-886.696;-108.519;-482.449;-559.980;-609.024;563.213;-90.402;-417.362;269.437;-4235.000;-6107.500;-5197.500;-3045.000;15575.000;-10622.500;16205.000;-3377.500;9047.500;-7962.500;-19617.500;18882.500;-103005.000;51100.000;30117.500;1719308570007;
98598.045;98657.110;98621.243;327.204;734.806;626.226;-183.000;-801.357;609.634;-899.628;-103.456;-484.340;-562.359;-634.278;546.804;-90.402;-417.362;269.437;-4480.000;-6055.000;-5232.500;4305.000;12390.000;-9222.500;13160.000;4200.000;8242.500;-4217.500;-13772.500;8855.000;-103005.000;51100.000;30117.500;1719308570015;
98598.045;98657.398;98621.243;330.071;728.950;629.276;-178.608;-792.817;609.878;-902.922;-97.234;-490.501;-566.385;-639.768;543.998;-90.402;-417.362;269.437;-4550.000;-5810.000;-5127.500;6632.500;10797.500;-8032.500;11602.500;6475.000;7105.000;-3272.500;-9625.000;4165.000;-103005.000;51100.000;30117.500;1719308570023;
98597.881;98657.398;98621.243;332.572;703.452;637.084;-198.677;-820.328;541.497;-875.655;-119.865;-479.643;-532.652;-628.788;569.557;-90.402;-417.362;269.437;-2292.500;-5110.000;-5162.500;4252.500;7227.500;-1890.000;7577.500;4112.500;980.000;-2992.500;12460.000;-10377.500;-103005.000;51100.000;30117.500;1719308570090;
98597.881;98657.398;98621.243;330.742;700.646;635.925;-201.544;-816.973;542.717;-864.065;-123.647;-474.458;-532.713;-615.368;576.084;-90.402;-417.362;269.437;-1750.000;-4672.500;-4812.500;2887.500;7122.500;-1382.500;7297.500;2800.000;472.500;-3185.000;15365.000;-12302.500;-103005.000;51100.000;30117.500;1719308570097;
98597.881;98657.300;98621.394;331.596;701.073;638.609;-206.180;-810.995;553.758;-849.425;-130.784;-478.606;-541.680;-596.092;584.197;-90.402;-417.362;269.437;-1190.000;-4305.000;-4480.000;192.500;6422.500;-997.500;6370.000;175.000;122.500;-2450.000;18235.000;-12512.500;-103005.000;51100.000;30117.500;1719308570104;
98597.889;98657.300;98621.687;330.925;707.356;637.694;-210.511;-807.701;562.786;-845.582;-136.701;-479.765;-572.851;-563.091;641.659;-90.402;-417.362;269.437;-822.500;-3867.500;-4200.000;-1505.000;5302.500;-1120.000;5757.500;-770.000;157.500;9065.000;9415.000;-9852.500;-103005.000;51100.000;30117.500;1719308570116;
98597.889;98657.300;98621.687;331.901;710.833;639.646;-211.487;-813.069;566.690;-846.802;-140.178;-480.497;-559.919;-555.771;643.977;-90.402;-417.362;269.437;-612.500;-3465.000;-3885.000;-1627.500;4567.500;-1295.000;4305.000;-1277.500;630.000;8925.000;7910.000;-8452.500;-103005.000;51100.000;30117.500;1719308570129;
98597.889;98657.300;98621.687;329.461;716.445;638.609;-218.441;-812.215;567.666;-848.388;-144.448;-481.412;-590.419;-566.141;587.674;-90.402;-417.362;269.437;-35.000;-1750.000;-3097.500;-1540.000;3010.000;-1837.500;3465.000;-1242.500;1032.500;7542.500;5827.500;-4025.000;-103005.000;51100.000;30117.500;1719308570158;
98597.889;98657.300;98621.704;326.533;718.580;637.511;-216.306;-813.191;568.642;-863.699;-142.008;-482.388;-601.765;-550.220;597.983;-90.402;-417.362;269.437;262.500;-1155.000;-2957.500;-1470.000;2240.000;-2030.000;1977.500;-1032.500;1505.000;4917.500;4497.500;-1872.500;-103005.000;51100.000;30117.500;1719308570165;
98597.889;98657.082;98621.704;325.252;721.325;638.487;-219.356;-810.141;565.653;-870.226;-141.703;-483.242;-606.157;-547.536;606.218;-90.402;-417.362;269.437;665.000;-595.000;-2817.500;-1085.000;735.000;-1645.000;1207.500;-787.500;1382.500;3500.000;3955.000;-2555.000;-103005.000;51100.000;30117.500;1719308570179;
98598.246;98657.082;98621.704;317.627;726.022;629.154;-220.149;-808.433;563.762;-876.265;-139.324;-481.717;-607.011;-546.194;609.024;-90.402;-417.362;269.437;1575.000;840.000;-2100.000;-822.500;140.000;-1172.500;-87.500;-262.500;595.000;2695.000;3780.000;-2747.500;-103005.000;51100.000;30117.500;1719308570210;
98598.246;98657.082;98621.704;314.699;729.255;629.215;-208.925;-819.596;561.749;-880.718;-134.566;-475.861;-610.000;-544.913;608.170;-90.402;-417.362;269.437;2117.500;1382.500;-1680.000;-420.000;-1102.500;-157.500;-735.000;17.500;140.000;1190.000;3272.500;-2695.000;-103005.000;51100.000;30117.500;1719308570217;
98598.246;98657.082;98621.704;308.843;733.586;622.017;-203.008;-822.768;560.895;-883.524;-123.220;-481.778;-608.902;-547.414;605.791;-90.402;-417.362;269.437;2275.000;1540.000;-1627.500;-245.000;-1750.000;402.500;-2047.500;455.000;-787.500;682.500;2712.500;-2502.500;-103005.000;51100.000;30117.500;1719308570224;
98598.246;98657.082;98621.363;307.562;736.880;619.882;-195.810;-816.363;561.200;-881.755;-117.730;-480.314;-604.937;-547.353;601.948;-90.402;-417.362;269.437;2380.000;1417.500;-1382.500;192.500;-2782.500;1487.500;-2607.500;735.000;-1207.500;87.500;927.500;-1067.500;-103005.000;51100.000;30117.500;1719308570250;
98598.246;98657.248;98621.363;304.634;739.564;618.540;-199.165;-813.313;561.505;-866.322;-121.451;-491.416;-603.412;-565.592;599.630;-90.402;-417.362;269.437;2240.000;1417.500;-1190.000;805.000;-4130.000;2450.000;-4130.000;1592.500;-2240.000;70.000;-805.000;245.000;-103005.000;51100.000;30117.500;1719308570270;
98598.259;98657.248;98621.363;305.671;740.113;616.100;-195.139;-817.461;556.259;-863.455;-116.388;-498.858;-599.935;-568.093;601.033;-90.402;-417.362;269.437;2100.000;420.000;-1680.000;472.500;-4375.000;2782.500;-4427.500;1330.000;-2642.500;-122.500;-1225.000;787.500;-103005.000;51100.000;30117.500;1719308570300;
98598.432;98657.248;98621.272;292.251;746.396;616.893;-189.222;-820.572;555.710;-864.309;-109.922;-502.396;-592.249;-563.518;596.580;-90.402;-417.362;269.437;1767.500;-1750.000;-1890.000;280.000;-4235.000;2835.000;-4287.500;1155.000;-2712.500;-1050.000;-2957.500;2695.000;-103005.000;51100.000;30117.500;1719308570353;
98598.432;98657.248;98621.272;292.251;746.396;616.893;-182.451;-818.803;556.564;-857.416;-104.188;-500.688;-591.029;-565.653;593.652;-90.402;-417.362;269.437;1767.500;-1750.000;-1890.000;-525.000;-3815.000;2677.500;-3902.500;332.500;-2642.500;-892.500;-3500.000;2817.500;-103005.000;51100.000;30117.500;1719308570360;
98598.432;98657.248;98621.272;282.552;745.664;622.932;-179.218;-818.193;558.211;-852.414;-101.687;-495.137;-584.197;-575.108;594.811;-90.402;-417.362;269.437;1435.000;-2187.500;-1907.500;-892.500;-3710.000;2450.000;-3797.500;-52.500;-2485.000;-945.000;-3307.500;3010.000;-103005.000;51100.000;30117.500;1719308570368;
98598.432;98657.096;98621.272;276.818;744.200;625.006;-179.828;-819.352;556.503;-852.963;-101.504;-501.969;-581.025;-574.742;595.970;-90.402;-417.362;269.437;560.000;-3202.500;-1330.000;-857.500;-3675.000;1837.500;-3815.000;-140.000;-1837.500;-1207.500;-2747.500;3045.000;-103005.000;51100.000;30117.500;1719308570393;
98598.432;98657.096;98621.272;278.953;744.139;625.860;-179.767;-819.535;556.930;-855.464;-99.918;-506.971;-581.635;-578.524;592.554;-90.402;-417.362;269.437;122.500;-4217.500;-1225.000;-647.500;-3465.000;1522.500;-3587.500;0.000;-1522.500;-1610.000;-2292.500;2677.500;-103005.000;51100.000;30117.500;1719308570397;
98598.432;98657.096;98621.264;289.384;737.063;624.701;-187.026;-825.086;549.000;-860.405;-103.212;-520.330;-582.123;-581.879;592.737;-90.402;-417.362;269.437;-315.000;-4567.500;-1067.500;-105.000;-1102.500;350.000;-1890.000;507.500;-787.500;-1435.000;-2467.500;2345.000;-103005.000;51100.000;30117.500;1719308570404;
98598.432;98657.096;98621.264;295.545;731.939;623.359;-189.649;-827.465;545.889;-861.198;-107.360;-515.633;-579.439;-582.428;591.883;-90.402;-417.362;269.437;-140.000;-4760.000;-1015.000;-70.000;-245.000;52.500;-70.000;525.000;-315.000;-1295.000;-2012.500;1662.500;-103005.000;51100.000;30117.500;1719308570413;
98598.697;98657.179;98621.264;304.207;723.033;622.627;-190.808;-824.415;555.222;-861.930;-109.190;-516.670;-581.879;-581.391;588.101;-90.402;-417.362;269.437;420.000;-4567.500;-612.500;1102.500;2415.000;-1050.000;2800.000;1487.500;752.500;-752.500;-1120.000;1067.500;-103005.000;51100.000;30117.500;1719308570434;
98598.697;98657.179;98621.264;309.331;725.778;622.505;-189.649;-815.936;566.507;-860.405;-110.166;-506.483;-584.441;-581.879;585.844;-90.402;-417.362;269.437;770.000;-4532.500;-367.500;2222.500;3325.000;-1470.000;3727.500;2590.000;1207.500;-280.000;-560.000;892.500;-103005.000;51100.000;30117.500;1719308570451;
98598.697;98657.179;98621.264;312.869;733.342;618.052;-188.673;-813.130;569.008;-860.710;-109.861;-499.773;-590.968;-585.356;579.195;-90.402;-417.362;269.437;1067.500;-4287.500;-227.500;2870.000;3430.000;-1540.000;3797.500;3255.000;1295.000;1050.000;332.500;210.000;-103005.000;51100.000;30117.500;1719308570458;
98598.697;98657.179;98621.278;322.019;746.213;613.599;-190.320;-812.520;565.226;-863.821;-114.619;-485.865;-588.467;-575.718;597.617;-90.402;-417.362;269.437;1277.500;-3010.000;-385.000;4270.000;2905.000;-1505.000;3220.000;4690.000;1347.500;3745.000;2450.000;-1452.500;-103005.000;51100.000;30117.500;1719308570472;
98599.269;98657.179;98620.966;385.886;798.856;582.001;-193.614;-813.923;562.664;-865.712;-118.645;-483.242;-592.066;-557.723;595.543;-90.402;-417.362;269.437;-682.500;2065.000;-3202.500;4707.500;2485.000;-1435.000;2782.500;4987.500;1260.000;4200.000;910.000;-1190.000;-103005.000;51100.000;30117.500;1719308570533;
98599.269;98657.172;98620.966;385.886;798.856;582.001;-200.385;-813.435;554.673;-864.126;-126.026;-474.580;-596.275;-557.235;595.726;-90.402;-417.362;269.437;-682.500;2065.000;-3202.500;4042.500;1452.500;-1120.000;1592.500;4042.500;875.000;3202.500;-175.000;-630.000;-103005.000;51100.000;30117.500;1719308570539;
98599.269;98657.172;98620.966;380.823;786.351;582.916;-200.446;-812.886;557.357;-865.468;-126.209;-472.384;-591.517;-556.015;598.288;-90.402;-417.362;269.437;-560.000;3115.000;-4147.500;2450.000;280.000;-647.500;980.000;3237.500;647.500;2485.000;-647.500;-315.000;-103005.000;51100.000;30117.500;1719308570548;
98599.269;98657.172;98620.966;367.525;774.151;592.615;-194.834;-814.716;555.466;-876.631;-117.425;-458.232;-585.295;-550.525;598.471;-90.402;-417.362;269.437;-385.000;3465.000;-5355.000;-787.500;-3167.500;1610.000;-3902.500;-822.500;-2065.000;140.000;-770.000;1032.500;-103005.000;51100.000;30117.500;1719308570570;
98599.269;98657.172;98620.966;353.983;769.332;602.802;-188.307;-815.875;551.867;-877.851;-113.277;-462.197;-584.380;-562.786;595.909;-90.402;-417.362;269.437;-297.500;3272.500;-5775.000;-3727.500;-5092.500;2887.500;-5092.500;-2275.000;-2782.500;-4025.000;-1575.000;3447.500;-103005.000;51100.000;30117.500;1719308570578;
98599.269;98656.949;98620.880;310.551;730.231;610.427;-184.708;-815.936;554.673;-879.986;-102.663;-476.288;-577.243;-570.411;595.909;-90.402;-417.362;269.437;962.500;2887.500;-6650.000;-5005.000;-5897.500;3500.000;-6930.000;-4795.000;-4130.000;-7035.000;-1260.000;4935.000;-103005.000;51100.000;30117.500;1719308570584;
98598.894;98656.949;98620.880;272.609;718.946;629.093;-160.735;-817.461;595.238;-895.907;-77.958;-485.804;-569.679;-573.888;603.107;-90.402;-417.362;269.437;2485.000;140.000;-5617.500;-8295.000;-7945.000;5600.000;-9905.000;-7420.000;-6492.500;-8242.500;-1155.000;5740.000;-103005.000;51100.000;30117.500;1719308570616;
98598.894;98656.949;98620.880;272.426;740.662;604.571;-141.154;-815.936;648.735;-908.961;-68.869;-476.532;-558.089;-586.210;635.559;-90.402;-417.362;269.437;3517.500;-1732.500;-3325.000;-7962.500;-11410.000;7770.000;-11952.500;-6895.000;-7472.500;-9380.000;-2730.000;8295.000;-103005.000;51100.000;30117.500;1719308570644;
